feedback,batch,experiment_id,focal_agent,model,seed,episode_days,scenario,baseline_stratum,baseline_policy_hash,adapted_policy_hash,opponent_policy_hashes,baseline_survival_days,adapted_survival_days,survival_gain,baseline_dead,adapted_dead,mortality_change,death_to_survival,survival_to_death,baseline_final_hp,adapted_final_hp,baseline_final_budget,adapted_final_budget,baseline_total_bid,adapted_total_bid,baseline_value,adapted_value,value_gain,improved,tied,degraded
OPF,OPF,exp_016,Eric,deepseek-v4-flash,197,20,medium,completed_20_days,aa1fe29744c13b76,c64a51daf537949f,"{""Alex"": ""5c7f8b1890b9ab43"", ""Bob"": ""8fb25d792133bfe9"", ""Cindy"": ""cde0415bc85ca387"", ""David"": ""ea8cec72266313b5""}",20.0,20.0,0.0,0,0,0,0,0,10.0,7.0,327.11002555647747,1223.7191381070359,3253.4417317435223,2943.6597836491233,20.02659107164589,20.02707244165057,0.00048137000468173596,1,0,0
OPF,OPF,exp_016,Eric,deepseek-v4-flash,666,20,medium,completed_20_days,aa1fe29744c13b76,c64a51daf537949f,"{""Alex"": ""5c7f8b1890b9ab43"", ""Bob"": ""8fb25d792133bfe9"", ""Cindy"": ""cde0415bc85ca387"", ""David"": ""ea8cec72266313b5""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,470.56460858159204,836.0511960486187,3462.9417923101173,2710.1173759248686,20.025429971161408,20.030918802687488,0.005488831526079707,1,0,0
OPF,OPF,exp_017,David,deepseek-v4-flash,10,20,medium,died_before_day_10,4b0d6849b4165194,6342af8e52cbe8c4,"{""Alex"": ""4a038e0c45f239aa"", ""Bob"": ""5f2b611d53388950"", ""Cindy"": ""436392252db1a0c6"", ""Eric"": ""77b6b3629a08b018""}",6.0,6.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,868.0000000000001,891.7164068873049,6.0,6.0,0.0,0,1,0
OPF,OPF,exp_017,David,deepseek-v4-flash,42,20,medium,survived_days_10_19,4b0d6849b4165194,6342af8e52cbe8c4,"{""Alex"": ""4a038e0c45f239aa"", ""Bob"": ""5f2b611d53388950"", ""Cindy"": ""436392252db1a0c6"", ""Eric"": ""77b6b3629a08b018""}",13.0,20.0,7.0,1,0,-1,1,0,-1.0,10.0,0.0,0.0,1587.4624,2678.470116842176,13.0,20.023809523809526,7.0238095238095255,1,0,0
OPF,OPF,exp_017,David,deepseek-v4-flash,98,20,medium,completed_20_days,4b0d6849b4165194,6342af8e52cbe8c4,"{""Alex"": ""4a038e0c45f239aa"", ""Bob"": ""5f2b611d53388950"", ""Cindy"": ""436392252db1a0c6"", ""Eric"": ""77b6b3629a08b018""}",20.0,20.0,0.0,0,0,0,0,0,6.0,4.0,399.3437408,240.0,1908.6063795199998,2589.2364054728,20.02022832947619,20.01309523809524,-0.007133091380950418,0,0,1
OPF,OPF,exp_017,David,deepseek-v4-flash,197,20,medium,survived_days_10_19,4b0d6849b4165194,6342af8e52cbe8c4,"{""Alex"": ""4a038e0c45f239aa"", ""Bob"": ""5f2b611d53388950"", ""Cindy"": ""436392252db1a0c6"", ""Eric"": ""77b6b3629a08b018""}",13.0,13.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,1772.9600000000003,2019.2124052175998,13.0,13.0,0.0,0,1,0
OPF,OPF,exp_017,David,deepseek-v4-flash,666,20,medium,survived_days_10_19,4b0d6849b4165194,6342af8e52cbe8c4,"{""Alex"": ""4a038e0c45f239aa"", ""Bob"": ""5f2b611d53388950"", ""Cindy"": ""436392252db1a0c6"", ""Eric"": ""77b6b3629a08b018""}",13.0,20.0,7.0,1,0,-1,1,0,0.0,6.0,0.0,147.25434041010683,1814.5791999999997,2722.8012942633113,13.0,20.016476999113245,7.0164769991132445,1,0,0
OPF,OPF,exp_018,Eric,deepseek-v4-flash,10,20,medium,completed_20_days,bf1c7a44784d71d7,785166764000f161,"{""Alex"": ""66748adc56254768"", ""Bob"": ""b177f54b96d45ab4"", ""Cindy"": ""1275df8ed4162ee8"", ""David"": ""4e9a31f5baf69c1c""}",20.0,20.0,0.0,0,0,0,0,0,7.0,10.0,619.7015615743751,434.7837523196135,3807.371901890156,3639.346770419116,20.02193623776849,20.02750666456054,0.005570426792051109,1,0,0
OPF,OPF,exp_018,Eric,deepseek-v4-flash,42,20,medium,completed_20_days,bf1c7a44784d71d7,785166764000f161,"{""Alex"": ""66748adc56254768"", ""Bob"": ""b177f54b96d45ab4"", ""Cindy"": ""1275df8ed4162ee8"", ""David"": ""4e9a31f5baf69c1c""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,461.25936566683754,657.3408637537495,3593.7129275617767,3588.695154798371,20.025350844946146,20.027018204623758,0.0016673596776115573,1,0,0
OPF,OPF,exp_018,Eric,deepseek-v4-flash,98,20,medium,completed_20_days,bf1c7a44784d71d7,785166764000f161,"{""Alex"": ""66748adc56254768"", ""Bob"": ""b177f54b96d45ab4"", ""Cindy"": ""1275df8ed4162ee8"", ""David"": ""4e9a31f5baf69c1c""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,339.2994931942,660.9607885412312,3782.8717097430003,4112.045472518599,20.026694723581585,20.02942993867807,0.002735215096485888,1,0,0
OPF,OPF,exp_018,Eric,deepseek-v4-flash,197,20,medium,completed_20_days,bf1c7a44784d71d7,785166764000f161,"{""Alex"": ""66748adc56254768"", ""Bob"": ""b177f54b96d45ab4"", ""Cindy"": ""1275df8ed4162ee8"", ""David"": ""4e9a31f5baf69c1c""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,336.92148182770006,204.62683080507196,3772.1966379405,4041.1826139149894,20.026674502396496,20.025549547880996,-0.0011249545155003204,0,0,1
OPF,OPF,exp_018,Eric,deepseek-v4-flash,666,20,medium,completed_20_days,bf1c7a44784d71d7,785166764000f161,"{""Alex"": ""66748adc56254768"", ""Bob"": ""b177f54b96d45ab4"", ""Cindy"": ""1275df8ed4162ee8"", ""David"": ""4e9a31f5baf69c1c""}",20.0,20.0,0.0,0,0,0,0,0,9.0,4.0,477.02689428100007,776.3886157350316,3845.6926511492998,3972.145679093554,20.025484922570417,20.01612575353516,-0.009359169035256798,0,0,1
OPF,OPF,exp_019,Cindy,deepseek-v4-flash,10,20,medium,completed_20_days,15b2f28ff7a2cc65,5b7eb2abae4f93b3,"{""Alex"": ""35eb67e9dcfd4111"", ""Bob"": ""989987175dc60c44"", ""David"": ""bd1e558c255d3502"", ""Eric"": ""ececc92dd1b579d5""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,190.61585700338696,150.0,3956.1385414082515,3697.4496234219346,20.022941395690502,20.025,0.002058604309496559,1,0,0
OPF,OPF,exp_019,Cindy,deepseek-v4-flash,42,20,medium,completed_20_days,15b2f28ff7a2cc65,5b7eb2abae4f93b3,"{""Alex"": ""35eb67e9dcfd4111"", ""Bob"": ""989987175dc60c44"", ""David"": ""bd1e558c255d3502"", ""Eric"": ""ececc92dd1b579d5""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,76.28712759339449,220.02,3855.502709006101,3695.1469502043806,20.024414977203122,20.025555714285716,0.001140737082593546,1,0,0
OPF,OPF,exp_019,Cindy,deepseek-v4-flash,98,20,medium,completed_20_days,15b2f28ff7a2cc65,5b7eb2abae4f93b3,"{""Alex"": ""35eb67e9dcfd4111"", ""Bob"": ""989987175dc60c44"", ""David"": ""bd1e558c255d3502"", ""Eric"": ""ececc92dd1b579d5""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,34.67783700622647,153.0,4109.672425584663,3726.3382381129877,20.024084744738143,20.02502380952381,0.0009390647856655221,1,0,0
OPF,OPF,exp_019,Cindy,deepseek-v4-flash,197,20,medium,completed_20_days,15b2f28ff7a2cc65,5b7eb2abae4f93b3,"{""Alex"": ""35eb67e9dcfd4111"", ""Bob"": ""989987175dc60c44"", ""David"": ""bd1e558c255d3502"", ""Eric"": ""ececc92dd1b579d5""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,230.74862288969223,245.03987989386366,3833.4772844488793,3449.8576334632494,20.023259909705473,20.025754284761064,0.002494375055590581,1,0,0
OPF,OPF,exp_019,Cindy,deepseek-v4-flash,666,20,medium,completed_20_days,15b2f28ff7a2cc65,5b7eb2abae4f93b3,"{""Alex"": ""35eb67e9dcfd4111"", ""Bob"": ""989987175dc60c44"", ""David"": ""bd1e558c255d3502"", ""Eric"": ""ececc92dd1b579d5""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,197.37401572676146,298.7792129262944,3858.448020838194,3607.496657636767,20.02299503187085,20.026180787404176,0.003185755533326784,1,0,0
OPF,OPF,exp_020,Cindy,deepseek-v4-flash,10,20,medium,completed_20_days,8e732bcf15b3008d,6508bddeb4b9187b,"{""Alex"": ""4bf62b3093797b40"", ""Bob"": ""9659384ac75567a8"", ""David"": ""c51cdf9e99e76dcd"", ""Eric"": ""ade9363919eaa2a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,9.0,295.3000347225363,817.47643395825,3919.8644754328093,3195.599349671418,20.02615317487875,20.02791647963459,0.0017633047558405224,1,0,0
OPF,OPF,exp_020,Cindy,deepseek-v4-flash,42,20,medium,completed_20_days,8e732bcf15b3008d,6508bddeb4b9187b,"{""Alex"": ""4bf62b3093797b40"", ""Bob"": ""9659384ac75567a8"", ""David"": ""c51cdf9e99e76dcd"", ""Eric"": ""ade9363919eaa2a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,364.3644673851313,624.3480894420001,4287.377698226125,3892.7504576459305,20.026701305296708,20.028764667376524,0.0020633620798164998,1,0,0
OPF,OPF,exp_020,Cindy,deepseek-v4-flash,98,20,medium,completed_20_days,8e732bcf15b3008d,6508bddeb4b9187b,"{""Alex"": ""4bf62b3093797b40"", ""Bob"": ""9659384ac75567a8"", ""David"": ""c51cdf9e99e76dcd"", ""Eric"": ""ade9363919eaa2a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,285.7245089279072,646.8476539553632,4169.083953798688,3661.5539861433967,20.026077178642286,20.02894323534885,0.0028660567065657006,1,0,0
OPF,OPF,exp_020,Cindy,deepseek-v4-flash,197,20,medium,completed_20_days,8e732bcf15b3008d,6508bddeb4b9187b,"{""Alex"": ""4bf62b3093797b40"", ""Bob"": ""9659384ac75567a8"", ""David"": ""c51cdf9e99e76dcd"", ""Eric"": ""ade9363919eaa2a3""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,397.90218202412177,548.6788519118032,3893.027170227629,3985.1643635008827,20.02458652525416,20.028164117872315,0.003577592618153602,1,0,0
OPF,OPF,exp_020,Cindy,deepseek-v4-flash,666,20,medium,completed_20_days,8e732bcf15b3008d,6508bddeb4b9187b,"{""Alex"": ""4bf62b3093797b40"", ""Bob"": ""9659384ac75567a8"", ""David"": ""c51cdf9e99e76dcd"", ""Eric"": ""ade9363919eaa2a3""}",20.0,20.0,0.0,0,0,0,0,0,9.0,9.0,421.7066738439922,607.682400297,4175.991027594035,4265.52608844741,20.02477544979241,20.026251447621405,0.0014759978289937692,1,0,0
OPF,OPF,exp_021,David,deepseek-v4-flash,10,20,medium,died_before_day_10,119b2722b6af60a3,409c80f3e99e133a,"{""Alex"": ""7c66c0a32f1bd452"", ""Bob"": ""b8f330effa46d496"", ""Cindy"": ""6421977bb52686ed"", ""Eric"": ""156554e2f6897d67""}",3.0,20.0,17.0,1,0,-1,1,0,-2.0,8.0,0.0,213.8469452205943,251.31906763693263,2232.7174606434587,3.0,20.022229865256257,17.022229865256257,1,0,0
OPF,OPF,exp_021,David,deepseek-v4-flash,42,20,medium,died_before_day_10,119b2722b6af60a3,409c80f3e99e133a,"{""Alex"": ""7c66c0a32f1bd452"", ""Bob"": ""b8f330effa46d496"", ""Cindy"": ""6421977bb52686ed"", ""Eric"": ""156554e2f6897d67""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,254.33274476038252,440.0,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_021,David,deepseek-v4-flash,98,20,medium,died_before_day_10,119b2722b6af60a3,409c80f3e99e133a,"{""Alex"": ""7c66c0a32f1bd452"", ""Bob"": ""b8f330effa46d496"", ""Cindy"": ""6421977bb52686ed"", ""Eric"": ""156554e2f6897d67""}",6.0,13.0,7.0,1,1,0,0,0,-2.0,-1.0,0.0,0.0,722.8629742837027,2080.9050910942024,6.0,13.0,7.0,1,0,0
OPF,OPF,exp_021,David,deepseek-v4-flash,197,20,medium,died_before_day_10,119b2722b6af60a3,409c80f3e99e133a,"{""Alex"": ""7c66c0a32f1bd452"", ""Bob"": ""b8f330effa46d496"", ""Cindy"": ""6421977bb52686ed"", ""Eric"": ""156554e2f6897d67""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,254.20929817548938,449.6,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_021,David,deepseek-v4-flash,666,20,medium,died_before_day_10,119b2722b6af60a3,409c80f3e99e133a,"{""Alex"": ""7c66c0a32f1bd452"", ""Bob"": ""b8f330effa46d496"", ""Cindy"": ""6421977bb52686ed"", ""Eric"": ""156554e2f6897d67""}",3.0,20.0,17.0,1,0,-1,1,0,-2.0,6.0,0.0,356.64944640000004,236.72007348464612,1991.7881324800003,3.0,20.019592997714287,17.019592997714287,1,0,0
OPF,OPF,exp_022,Eric,deepseek-v4-flash,10,20,medium,completed_20_days,78c2304954461a59,19b1130e4f744735,"{""Alex"": ""88f19c327cd928de"", ""Bob"": ""a61c13474cc4c27d"", ""Cindy"": ""240b1a45924a0e34"", ""David"": ""e829a862b23722a3""}",20.0,20.0,0.0,0,0,0,0,0,7.0,6.0,1142.7849789440002,887.406114365511,3299.8427728896013,3506.95589784959,20.02638422601143,20.021831684645964,-0.004552541365466567,0,0,1
OPF,OPF,exp_022,Eric,deepseek-v4-flash,42,20,medium,completed_20_days,78c2304954461a59,19b1130e4f744735,"{""Alex"": ""88f19c327cd928de"", ""Bob"": ""a61c13474cc4c27d"", ""Cindy"": ""240b1a45924a0e34"", ""David"": ""e829a862b23722a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,636.7138300585574,575.8009524,2785.1990707747227,2955.2566725399997,20.029223757058322,20.028705790411564,-0.0005179666467576283,0,0,1
OPF,OPF,exp_022,Eric,deepseek-v4-flash,98,20,medium,completed_20_days,78c2304954461a59,19b1130e4f744735,"{""Alex"": ""88f19c327cd928de"", ""Bob"": ""a61c13474cc4c27d"", ""Cindy"": ""240b1a45924a0e34"", ""David"": ""e829a862b23722a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,699.2985194233855,454.41070458741876,3171.9869406196613,3680.3414525205812,20.029755939791016,20.02767356041316,-0.0020823793778568245,0,0,1
OPF,OPF,exp_022,Eric,deepseek-v4-flash,197,20,medium,completed_20_days,78c2304954461a59,19b1130e4f744735,"{""Alex"": ""88f19c327cd928de"", ""Bob"": ""a61c13474cc4c27d"", ""Cindy"": ""240b1a45924a0e34"", ""David"": ""e829a862b23722a3""}",20.0,20.0,0.0,0,0,0,0,0,10.0,10.0,611.7479386987887,420.282027417728,2660.1260773524114,3037.3331482156054,20.029011462063764,20.02738335057328,-0.0016281114904828087,0,0,1
OPF,OPF,exp_022,Eric,deepseek-v4-flash,666,20,medium,completed_20_days,78c2304954461a59,19b1130e4f744735,"{""Alex"": ""88f19c327cd928de"", ""Bob"": ""a61c13474cc4c27d"", ""Cindy"": ""240b1a45924a0e34"", ""David"": ""e829a862b23722a3""}",20.0,20.0,0.0,0,0,0,0,0,9.0,10.0,994.5695793151999,590.2798864564245,3078.3479873126403,3619.1539856756535,20.029885795742477,20.02882891059912,-0.0010568851433561122,0,0,1
OPF,OPF,exp_023,David,deepseek-v4-flash,10,20,medium,died_before_day_10,ad0130e6348fa1a1,1a99c315e0fd06fb,"{""Alex"": ""49d17a9a0489f883"", ""Bob"": ""dde0a9bcdcf17efe"", ""Cindy"": ""d637777610128815"", ""Eric"": ""6862d49a915b6d1b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,151.0,249.43510561624998,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_023,David,deepseek-v4-flash,42,20,medium,died_before_day_10,ad0130e6348fa1a1,1a99c315e0fd06fb,"{""Alex"": ""49d17a9a0489f883"", ""Bob"": ""dde0a9bcdcf17efe"", ""Cindy"": ""d637777610128815"", ""Eric"": ""6862d49a915b6d1b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,154.5,262.0177000305,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_023,David,deepseek-v4-flash,98,20,medium,died_before_day_10,ad0130e6348fa1a1,1a99c315e0fd06fb,"{""Alex"": ""49d17a9a0489f883"", ""Bob"": ""dde0a9bcdcf17efe"", ""Cindy"": ""d637777610128815"", ""Eric"": ""6862d49a915b6d1b""}",8.0,8.0,0.0,1,1,0,0,0,0.0,0.0,0.0,0.0,269.0,611.9954888494001,8.0,8.0,0.0,0,1,0
OPF,OPF,exp_023,David,deepseek-v4-flash,197,20,medium,died_before_day_10,ad0130e6348fa1a1,1a99c315e0fd06fb,"{""Alex"": ""49d17a9a0489f883"", ""Bob"": ""dde0a9bcdcf17efe"", ""Cindy"": ""d637777610128815"", ""Eric"": ""6862d49a915b6d1b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,156.0,260.23866401625,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_023,David,deepseek-v4-flash,666,20,medium,died_before_day_10,ad0130e6348fa1a1,1a99c315e0fd06fb,"{""Alex"": ""49d17a9a0489f883"", ""Bob"": ""dde0a9bcdcf17efe"", ""Cindy"": ""d637777610128815"", ""Eric"": ""6862d49a915b6d1b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,150.5,252.25416650175,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_024,Eric,deepseek-v4-flash,10,20,medium,died_before_day_10,c13b66134cc74535,382d528258329ea7,"{""Alex"": ""9c8ddcb2cf1db5a3"", ""Bob"": ""8c479b361e70d66f"", ""Cindy"": ""e6f3164f71397bdd"", ""David"": ""a7b3954362e41d1b""}",5.0,20.0,15.0,1,0,-1,1,0,-1.0,9.0,0.0,391.4468245776852,50.88000000000001,3629.042642873113,5.0,20.024757200889265,15.024757200889265,1,0,0
OPF,OPF,exp_024,Eric,deepseek-v4-flash,42,20,medium,died_before_day_10,c13b66134cc74535,382d528258329ea7,"{""Alex"": ""9c8ddcb2cf1db5a3"", ""Bob"": ""8c479b361e70d66f"", ""Cindy"": ""e6f3164f71397bdd"", ""David"": ""a7b3954362e41d1b""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,32.0,152.4,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_024,Eric,deepseek-v4-flash,98,20,medium,died_before_day_10,c13b66134cc74535,382d528258329ea7,"{""Alex"": ""9c8ddcb2cf1db5a3"", ""Bob"": ""8c479b361e70d66f"", ""Cindy"": ""e6f3164f71397bdd"", ""David"": ""a7b3954362e41d1b""}",6.0,20.0,14.0,1,0,-1,1,0,-3.0,10.0,0.0,889.2404382357674,59.36000000000001,3137.746694965151,6.0,20.03137109216187,14.03137109216187,1,0,0
OPF,OPF,exp_024,Eric,deepseek-v4-flash,197,20,medium,died_before_day_10,c13b66134cc74535,382d528258329ea7,"{""Alex"": ""9c8ddcb2cf1db5a3"", ""Bob"": ""8c479b361e70d66f"", ""Cindy"": ""e6f3164f71397bdd"", ""David"": ""a7b3954362e41d1b""}",5.0,3.0,-2.0,1,1,0,0,0,-1.0,-2.0,0.0,0.0,44.00000000000001,152.4,5.0,3.0,-2.0,0,0,1
OPF,OPF,exp_024,Eric,deepseek-v4-flash,666,20,medium,died_before_day_10,c13b66134cc74535,382d528258329ea7,"{""Alex"": ""9c8ddcb2cf1db5a3"", ""Bob"": ""8c479b361e70d66f"", ""Cindy"": ""e6f3164f71397bdd"", ""David"": ""a7b3954362e41d1b""}",3.0,20.0,17.0,1,0,-1,1,0,-2.0,7.0,0.0,914.3779554698372,36.32000000000001,3582.5393076865585,3.0,20.024441989417262,17.024441989417262,1,0,0
OPF,OPF,exp_025,Alex,deepseek-v4-flash,10,20,medium,died_before_day_10,6e76b8babe53eca1,fa9517dec3fecf1d,"{""Bob"": ""283867578cc11e01"", ""Cindy"": ""54726ce67ede0bb3"", ""David"": ""fd856ed92aedd235"", ""Eric"": ""1d2955874b0e6a8e""}",6.0,6.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,810.4582079999999,677.75,6.0,6.0,0.0,0,1,0
OPF,OPF,exp_025,Alex,deepseek-v4-flash,42,20,medium,died_before_day_10,6e76b8babe53eca1,fa9517dec3fecf1d,"{""Bob"": ""283867578cc11e01"", ""Cindy"": ""54726ce67ede0bb3"", ""David"": ""fd856ed92aedd235"", ""Eric"": ""1d2955874b0e6a8e""}",6.0,3.0,-3.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,810.4582079999999,197.75,6.0,3.0,-3.0,0,0,1
OPF,OPF,exp_025,Alex,deepseek-v4-flash,98,20,medium,died_before_day_10,6e76b8babe53eca1,fa9517dec3fecf1d,"{""Bob"": ""283867578cc11e01"", ""Cindy"": ""54726ce67ede0bb3"", ""David"": ""fd856ed92aedd235"", ""Eric"": ""1d2955874b0e6a8e""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,291.942,196.32,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_025,Alex,deepseek-v4-flash,197,20,medium,died_before_day_10,6e76b8babe53eca1,fa9517dec3fecf1d,"{""Bob"": ""283867578cc11e01"", ""Cindy"": ""54726ce67ede0bb3"", ""David"": ""fd856ed92aedd235"", ""Eric"": ""1d2955874b0e6a8e""}",6.0,3.0,-3.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,810.4582079999999,197.75,6.0,3.0,-3.0,0,0,1
OPF,OPF,exp_025,Alex,deepseek-v4-flash,666,20,medium,died_before_day_10,6e76b8babe53eca1,fa9517dec3fecf1d,"{""Bob"": ""283867578cc11e01"", ""Cindy"": ""54726ce67ede0bb3"", ""David"": ""fd856ed92aedd235"", ""Eric"": ""1d2955874b0e6a8e""}",6.0,3.0,-3.0,1,1,0,0,0,-3.0,-2.0,0.0,0.0,803.0705759999998,194.07,6.0,3.0,-3.0,0,0,1
OPF,OPF,exp_026,Alex,deepseek-v4-flash,10,20,medium,died_before_day_10,72aab33bc4a54ba2,ff98729ef3c04784,"{""Bob"": ""c88ccf8fe97d0658"", ""Cindy"": ""9c4a2946f1e49027"", ""David"": ""22c10f508e08f78b"", ""Eric"": ""0d9e514d258c7d44""}",3.0,16.0,13.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,400.0,2193.93034819314,3.0,16.0,13.0,1,0,0
OPF,OPF,exp_026,Alex,deepseek-v4-flash,42,20,medium,died_before_day_10,72aab33bc4a54ba2,ff98729ef3c04784,"{""Bob"": ""c88ccf8fe97d0658"", ""Cindy"": ""9c4a2946f1e49027"", ""David"": ""22c10f508e08f78b"", ""Eric"": ""0d9e514d258c7d44""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,400.0,493.90000000000003,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_026,Alex,deepseek-v4-flash,98,20,medium,died_before_day_10,72aab33bc4a54ba2,ff98729ef3c04784,"{""Bob"": ""c88ccf8fe97d0658"", ""Cindy"": ""9c4a2946f1e49027"", ""David"": ""22c10f508e08f78b"", ""Eric"": ""0d9e514d258c7d44""}",3.0,16.0,13.0,1,1,0,0,0,-2.0,0.0,0.0,0.0,400.0,2173.68642938784,3.0,16.0,13.0,1,0,0
OPF,OPF,exp_026,Alex,deepseek-v4-flash,197,20,medium,died_before_day_10,72aab33bc4a54ba2,ff98729ef3c04784,"{""Bob"": ""c88ccf8fe97d0658"", ""Cindy"": ""9c4a2946f1e49027"", ""David"": ""22c10f508e08f78b"", ""Eric"": ""0d9e514d258c7d44""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,400.0,470.80000000000007,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_026,Alex,deepseek-v4-flash,666,20,medium,died_before_day_10,72aab33bc4a54ba2,ff98729ef3c04784,"{""Bob"": ""c88ccf8fe97d0658"", ""Cindy"": ""9c4a2946f1e49027"", ""David"": ""22c10f508e08f78b"", ""Eric"": ""0d9e514d258c7d44""}",3.0,11.0,8.0,1,1,0,0,0,-2.0,-1.0,0.0,0.0,400.0,1473.014416,3.0,11.0,8.0,1,0,0
OPF,OPF,exp_027,Alex,deepseek-v4-flash,10,20,medium,died_before_day_10,255571745797bba1,6119fdba6c375f70,"{""Bob"": ""b30a791f3ae3571b"", ""Cindy"": ""0a723f4287d26254"", ""David"": ""2a28f3a8be1f0460"", ""Eric"": ""8a3a847866398b03""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,315.0,228.1002,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_027,Alex,deepseek-v4-flash,42,20,medium,died_before_day_10,255571745797bba1,6119fdba6c375f70,"{""Bob"": ""b30a791f3ae3571b"", ""Cindy"": ""0a723f4287d26254"", ""David"": ""2a28f3a8be1f0460"", ""Eric"": ""8a3a847866398b03""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,315.0,228.1618,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_027,Alex,deepseek-v4-flash,98,20,medium,died_before_day_10,255571745797bba1,6119fdba6c375f70,"{""Bob"": ""b30a791f3ae3571b"", ""Cindy"": ""0a723f4287d26254"", ""David"": ""2a28f3a8be1f0460"", ""Eric"": ""8a3a847866398b03""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,315.0,227.60666666666668,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_027,Alex,deepseek-v4-flash,197,20,medium,died_before_day_10,255571745797bba1,6119fdba6c375f70,"{""Bob"": ""b30a791f3ae3571b"", ""Cindy"": ""0a723f4287d26254"", ""David"": ""2a28f3a8be1f0460"", ""Eric"": ""8a3a847866398b03""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,315.0,228.0386,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_027,Alex,deepseek-v4-flash,666,20,medium,died_before_day_10,255571745797bba1,6119fdba6c375f70,"{""Bob"": ""b30a791f3ae3571b"", ""Cindy"": ""0a723f4287d26254"", ""David"": ""2a28f3a8be1f0460"", ""Eric"": ""8a3a847866398b03""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,315.0,227.977,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_028,Alex,deepseek-v4-flash,10,20,medium,died_before_day_10,df88f26136e6e22f,0d763682e445b127,"{""Bob"": ""5731e724719aeceb"", ""Cindy"": ""4a3f4c1e764baf28"", ""David"": ""5a9deb5e05338c53"", ""Eric"": ""dce51eb2d1219382""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,413.0,210.0,3.0,3.0,0.0,0,1,0
OPF,OPF,exp_028,Alex,deepseek-v4-flash,42,20,medium,died_before_day_10,df88f26136e6e22f,0d763682e445b127,"{""Bob"": ""5731e724719aeceb"", ""Cindy"": ""4a3f4c1e764baf28"", ""David"": ""5a9deb5e05338c53"", ""Eric"": ""dce51eb2d1219382""}",3.0,3.0,0.0,1,1,0,0,0,-2.0,-2.0,0.0,0.0,413.0,210.0,3.0,3.0,0.0,0,1,0
